sample_id,signer_id,symbol,symbol_type,handedness,repetition,hold_start_frame,hold_end_frame,landmark_path,source_video,split
VSL_ALPHA_S06_O_REP03,S06,O,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_O_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_O_REP03.mp4,train
VSL_ALPHA_S06_O_REP04,S06,O,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_O_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_O_REP04.mp4,train
VSL_ALPHA_S06_O_REP05,S06,O,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_O_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_O_REP05.mp4,train
VSL_ALPHA_S06_P_REP01,S06,P,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_P_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_P_REP01.mp4,train
VSL_ALPHA_S06_P_REP02,S06,P,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_P_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_P_REP02.mp4,train
VSL_ALPHA_S06_P_REP03,S06,P,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_P_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_P_REP03.mp4,train
VSL_ALPHA_S06_P_REP04,S06,P,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_P_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_P_REP04.mp4,train
VSL_ALPHA_S06_P_REP05,S06,P,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_P_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_P_REP05.mp4,train
VSL_ALPHA_S06_Q_REP01,S06,Q,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Q_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Q_REP01.mp4,train
VSL_ALPHA_S06_Q_REP02,S06,Q,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Q_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Q_REP02.mp4,train
VSL_ALPHA_S06_Q_REP03,S06,Q,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Q_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Q_REP03.mp4,train
VSL_ALPHA_S06_Q_REP04,S06,Q,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Q_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Q_REP04.mp4,train
VSL_ALPHA_S06_Q_REP05,S06,Q,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Q_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Q_REP05.mp4,train
VSL_ALPHA_S06_R_REP01,S06,R,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_R_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_R_REP01.mp4,train
VSL_ALPHA_S06_R_REP02,S06,R,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_R_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_R_REP02.mp4,train
VSL_ALPHA_S06_R_REP03,S06,R,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_R_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_R_REP03.mp4,train
VSL_ALPHA_S06_R_REP04,S06,R,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_R_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_R_REP04.mp4,train
VSL_ALPHA_S06_R_REP05,S06,R,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_R_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_R_REP05.mp4,train
VSL_ALPHA_S06_S_REP01,S06,S,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_S_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_S_REP01.mp4,train
VSL_ALPHA_S06_S_REP02,S06,S,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_S_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_S_REP02.mp4,train
VSL_ALPHA_S06_S_REP03,S06,S,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_S_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_S_REP03.mp4,train
VSL_ALPHA_S06_S_REP04,S06,S,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_S_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_S_REP04.mp4,train
VSL_ALPHA_S06_S_REP05,S06,S,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_S_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_S_REP05.mp4,train
VSL_ALPHA_S06_T_REP01,S06,T,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_T_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_T_REP01.mp4,train
VSL_ALPHA_S06_T_REP02,S06,T,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_T_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_T_REP02.mp4,train
VSL_ALPHA_S06_T_REP03,S06,T,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_T_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_T_REP03.mp4,train
VSL_ALPHA_S06_T_REP04,S06,T,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_T_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_T_REP04.mp4,train
VSL_ALPHA_S06_T_REP05,S06,T,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_T_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_T_REP05.mp4,train
VSL_ALPHA_S06_U_REP01,S06,U,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_U_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_U_REP01.mp4,train
VSL_ALPHA_S06_U_REP02,S06,U,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_U_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_U_REP02.mp4,train
VSL_ALPHA_S06_U_REP03,S06,U,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_U_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_U_REP03.mp4,train
VSL_ALPHA_S06_U_REP04,S06,U,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_U_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_U_REP04.mp4,train
VSL_ALPHA_S06_U_REP05,S06,U,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_U_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_U_REP05.mp4,train
VSL_ALPHA_S06_V_REP01,S06,V,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_V_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_V_REP01.mp4,train
VSL_ALPHA_S06_V_REP02,S06,V,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_V_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_V_REP02.mp4,train
VSL_ALPHA_S06_V_REP03,S06,V,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_V_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_V_REP03.mp4,train
VSL_ALPHA_S06_V_REP04,S06,V,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_V_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_V_REP04.mp4,train
VSL_ALPHA_S06_V_REP05,S06,V,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_V_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_V_REP05.mp4,train
VSL_ALPHA_S06_X_REP01,S06,X,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_X_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_X_REP01.mp4,train
VSL_ALPHA_S06_X_REP02,S06,X,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_X_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_X_REP02.mp4,train
VSL_ALPHA_S06_X_REP03,S06,X,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_X_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_X_REP03.mp4,train
VSL_ALPHA_S06_X_REP04,S06,X,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_X_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_X_REP04.mp4,train
VSL_ALPHA_S06_X_REP05,S06,X,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_X_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_X_REP05.mp4,train
VSL_ALPHA_S06_Y_REP01,S06,Y,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Y_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Y_REP01.mp4,train
VSL_ALPHA_S06_Y_REP02,S06,Y,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Y_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Y_REP02.mp4,train
VSL_ALPHA_S06_Y_REP03,S06,Y,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Y_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Y_REP03.mp4,train
VSL_ALPHA_S06_Y_REP04,S06,Y,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Y_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Y_REP04.mp4,train
VSL_ALPHA_S06_Y_REP05,S06,Y,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Y_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Y_REP05.mp4,train
VSL_ALPHA_S06_Dau_mu_REP01,S06,Dau_mu,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_mu_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_mu_REP01.mp4,train
VSL_ALPHA_S06_Dau_mu_REP02,S06,Dau_mu,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_mu_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_mu_REP02.mp4,train
VSL_ALPHA_S06_Dau_mu_REP03,S06,Dau_mu,accent,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_mu_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_mu_REP03.mp4,train
VSL_ALPHA_S06_Dau_mu_REP04,S06,Dau_mu,accent,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_mu_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_mu_REP04.mp4,train
VSL_ALPHA_S06_Dau_mu_REP05,S06,Dau_mu,accent,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_mu_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_mu_REP05.mp4,train
VSL_ALPHA_S06_Dau_moc_REP01,S06,Dau_moc,accent,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_moc_REP01.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_moc_REP01.mp4,train
VSL_ALPHA_S06_Dau_moc_REP02,S06,Dau_moc,accent,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_moc_REP02.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_moc_REP02.mp4,train
VSL_ALPHA_S06_Dau_moc_REP03,S06,Dau_moc,accent,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_moc_REP03.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_moc_REP03.mp4,train
VSL_ALPHA_S06_Dau_moc_REP04,S06,Dau_moc,accent,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_moc_REP04.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_moc_REP04.mp4,train
VSL_ALPHA_S06_Dau_moc_REP05,S06,Dau_moc,accent,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S06/VSL_ALPHA_S06_Dau_moc_REP05.npz,data/vsl_alphabet_pilot/videos/S06/VSL_ALPHA_S06_Dau_moc_REP05.mp4,train
VSL_ALPHA_S07_A_REP01,S07,A,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_A_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_A_REP01.mp4,train
VSL_ALPHA_S07_A_REP02,S07,A,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_A_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_A_REP02.mp4,train
VSL_ALPHA_S07_A_REP03,S07,A,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_A_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_A_REP03.mp4,train
VSL_ALPHA_S07_A_REP04,S07,A,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_A_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_A_REP04.mp4,train
VSL_ALPHA_S07_A_REP05,S07,A,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_A_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_A_REP05.mp4,train
VSL_ALPHA_S07_B_REP01,S07,B,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_B_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_B_REP01.mp4,train
VSL_ALPHA_S07_B_REP02,S07,B,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_B_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_B_REP02.mp4,train
VSL_ALPHA_S07_B_REP03,S07,B,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_B_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_B_REP03.mp4,train
VSL_ALPHA_S07_B_REP04,S07,B,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_B_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_B_REP04.mp4,train
VSL_ALPHA_S07_B_REP05,S07,B,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_B_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_B_REP05.mp4,train
VSL_ALPHA_S07_C_REP01,S07,C,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_C_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_C_REP01.mp4,train
VSL_ALPHA_S07_C_REP02,S07,C,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_C_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_C_REP02.mp4,train
VSL_ALPHA_S07_C_REP03,S07,C,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_C_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_C_REP03.mp4,train
VSL_ALPHA_S07_C_REP04,S07,C,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_C_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_C_REP04.mp4,train
VSL_ALPHA_S07_C_REP05,S07,C,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_C_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_C_REP05.mp4,train
VSL_ALPHA_S07_D_REP01,S07,D,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_D_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_D_REP01.mp4,train
VSL_ALPHA_S07_D_REP02,S07,D,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_D_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_D_REP02.mp4,train
VSL_ALPHA_S07_D_REP03,S07,D,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_D_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_D_REP03.mp4,train
VSL_ALPHA_S07_D_REP04,S07,D,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_D_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_D_REP04.mp4,train
VSL_ALPHA_S07_D_REP05,S07,D,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_D_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_D_REP05.mp4,train
VSL_ALPHA_S07_Đ_REP01,S07,Đ,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_Đ_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_Đ_REP01.mp4,train
VSL_ALPHA_S07_Đ_REP02,S07,Đ,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_Đ_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_Đ_REP02.mp4,train
VSL_ALPHA_S07_Đ_REP03,S07,Đ,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_Đ_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_Đ_REP03.mp4,train
VSL_ALPHA_S07_Đ_REP04,S07,Đ,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_Đ_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_Đ_REP04.mp4,train
VSL_ALPHA_S07_Đ_REP05,S07,Đ,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_Đ_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_Đ_REP05.mp4,train
VSL_ALPHA_S07_E_REP01,S07,E,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_E_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_E_REP01.mp4,train
VSL_ALPHA_S07_E_REP02,S07,E,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_E_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_E_REP02.mp4,train
VSL_ALPHA_S07_E_REP03,S07,E,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_E_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_E_REP03.mp4,train
VSL_ALPHA_S07_E_REP04,S07,E,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_E_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_E_REP04.mp4,train
VSL_ALPHA_S07_E_REP05,S07,E,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_E_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_E_REP05.mp4,train
VSL_ALPHA_S07_G_REP01,S07,G,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_G_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_G_REP01.mp4,train
VSL_ALPHA_S07_G_REP02,S07,G,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_G_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_G_REP02.mp4,train
VSL_ALPHA_S07_G_REP03,S07,G,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_G_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_G_REP03.mp4,train
VSL_ALPHA_S07_G_REP04,S07,G,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_G_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_G_REP04.mp4,train
VSL_ALPHA_S07_G_REP05,S07,G,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_G_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_G_REP05.mp4,train
VSL_ALPHA_S07_H_REP01,S07,H,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_H_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_H_REP01.mp4,train
VSL_ALPHA_S07_H_REP02,S07,H,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_H_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_H_REP02.mp4,train
VSL_ALPHA_S07_H_REP03,S07,H,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_H_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_H_REP03.mp4,train
VSL_ALPHA_S07_H_REP04,S07,H,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_H_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_H_REP04.mp4,train
VSL_ALPHA_S07_H_REP05,S07,H,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_H_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_H_REP05.mp4,train
VSL_ALPHA_S07_I_REP01,S07,I,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_I_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_I_REP01.mp4,train
VSL_ALPHA_S07_I_REP02,S07,I,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_I_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_I_REP02.mp4,train
VSL_ALPHA_S07_I_REP03,S07,I,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_I_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_I_REP03.mp4,train
VSL_ALPHA_S07_I_REP04,S07,I,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_I_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_I_REP04.mp4,train
VSL_ALPHA_S07_I_REP05,S07,I,letter,Right,5,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_I_REP05.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_I_REP05.mp4,train
VSL_ALPHA_S07_K_REP01,S07,K,letter,Right,1,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_K_REP01.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_K_REP01.mp4,train
VSL_ALPHA_S07_K_REP02,S07,K,letter,Right,2,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_K_REP02.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_K_REP02.mp4,train
VSL_ALPHA_S07_K_REP03,S07,K,letter,Right,3,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_K_REP03.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_K_REP03.mp4,train
VSL_ALPHA_S07_K_REP04,S07,K,letter,Right,4,30,90,data/vsl_alphabet_pilot/landmarks/S07/VSL_ALPHA_S07_K_REP04.npz,data/vsl_alphabet_pilot/videos/S07/VSL_ALPHA_S07_K_REP04.mp4,train
