video_id,file_name,source,gloss_raw,gloss_normalized,dialect,signer_id,recording_group,width,height,npz_path,split
vslgh_SENT082_S01_R02_F_g02,SENT082_S01_R02_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT082_S01_R02_F_g02.npz,train
vslgh_SENT082_S01_R03_F_g00,SENT082_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT082_S01_R03_F_g00.npz,train
vslgh_SENT082_S01_R03_F_g01,SENT082_S01_R03_F_g01,vslgh,ĐỨNG,đứng,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT082_S01_R03_F_g01.npz,train
vslgh_SENT082_S01_R03_F_g02,SENT082_S01_R03_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT082_S01_R03_F_g02.npz,train
vslgh_SENT082_S02_R01_F_g00,SENT082_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R01_F_g00.npz,train
vslgh_SENT082_S02_R01_F_g01,SENT082_S02_R01_F_g01,vslgh,ĐỨNG,đứng,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R01_F_g01.npz,train
vslgh_SENT082_S02_R01_F_g02,SENT082_S02_R01_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R01_F_g02.npz,train
vslgh_SENT082_S02_R02_F_g00,SENT082_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R02_F_g00.npz,train
vslgh_SENT082_S02_R02_F_g01,SENT082_S02_R02_F_g01,vslgh,ĐỨNG,đứng,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R02_F_g01.npz,train
vslgh_SENT082_S02_R02_F_g02,SENT082_S02_R02_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R02_F_g02.npz,train
vslgh_SENT082_S02_R03_F_g00,SENT082_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R03_F_g00.npz,train
vslgh_SENT082_S02_R03_F_g01,SENT082_S02_R03_F_g01,vslgh,ĐỨNG,đứng,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R03_F_g01.npz,train
vslgh_SENT082_S02_R03_F_g02,SENT082_S02_R03_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT082_S02_R03_F_g02.npz,train
vslgh_SENT082_S03_R01_F_g00,SENT082_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R01_F_g00.npz,train
vslgh_SENT082_S03_R01_F_g01,SENT082_S03_R01_F_g01,vslgh,ĐỨNG,đứng,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R01_F_g01.npz,train
vslgh_SENT082_S03_R01_F_g02,SENT082_S03_R01_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R01_F_g02.npz,train
vslgh_SENT082_S03_R02_F_g00,SENT082_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R02_F_g00.npz,train
vslgh_SENT082_S03_R02_F_g01,SENT082_S03_R02_F_g01,vslgh,ĐỨNG,đứng,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R02_F_g01.npz,train
vslgh_SENT082_S03_R02_F_g02,SENT082_S03_R02_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R02_F_g02.npz,train
vslgh_SENT082_S03_R03_F_g00,SENT082_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R03_F_g00.npz,train
vslgh_SENT082_S03_R03_F_g01,SENT082_S03_R03_F_g01,vslgh,ĐỨNG,đứng,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R03_F_g01.npz,train
vslgh_SENT082_S03_R03_F_g02,SENT082_S03_R03_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT082_S03_R03_F_g02.npz,train
vslgh_SENT082_S04_R01_F_g00,SENT082_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R01_F_g00.npz,train
vslgh_SENT082_S04_R01_F_g01,SENT082_S04_R01_F_g01,vslgh,ĐỨNG,đứng,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R01_F_g01.npz,train
vslgh_SENT082_S04_R01_F_g02,SENT082_S04_R01_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R01_F_g02.npz,train
vslgh_SENT082_S04_R02_F_g00,SENT082_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R02_F_g00.npz,train
vslgh_SENT082_S04_R02_F_g01,SENT082_S04_R02_F_g01,vslgh,ĐỨNG,đứng,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R02_F_g01.npz,train
vslgh_SENT082_S04_R02_F_g02,SENT082_S04_R02_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R02_F_g02.npz,train
vslgh_SENT082_S04_R03_F_g00,SENT082_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R03_F_g00.npz,train
vslgh_SENT082_S04_R03_F_g01,SENT082_S04_R03_F_g01,vslgh,ĐỨNG,đứng,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R03_F_g01.npz,train
vslgh_SENT082_S04_R03_F_g02,SENT082_S04_R03_F_g02,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT082_S04_R03_F_g02.npz,train
vslgh_SENT083_S01_R01_F_g00,SENT083_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R01_F_g00.npz,train
vslgh_SENT083_S01_R01_F_g01,SENT083_S01_R01_F_g01,vslgh,GIÀY,giày,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R01_F_g01.npz,train
vslgh_SENT083_S01_R01_F_g02,SENT083_S01_R01_F_g02,vslgh,CỞI,cởi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R01_F_g02.npz,train
vslgh_SENT083_S01_R01_F_g03,SENT083_S01_R01_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R01_F_g03.npz,train
vslgh_SENT083_S01_R02_F_g00,SENT083_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R02_F_g00.npz,train
vslgh_SENT083_S01_R02_F_g01,SENT083_S01_R02_F_g01,vslgh,GIÀY,giày,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R02_F_g01.npz,train
vslgh_SENT083_S01_R02_F_g02,SENT083_S01_R02_F_g02,vslgh,CỞI,cởi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R02_F_g02.npz,train
vslgh_SENT083_S01_R02_F_g03,SENT083_S01_R02_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R02_F_g03.npz,train
vslgh_SENT083_S01_R03_F_g00,SENT083_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R03_F_g00.npz,train
vslgh_SENT083_S01_R03_F_g01,SENT083_S01_R03_F_g01,vslgh,GIÀY,giày,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R03_F_g01.npz,train
vslgh_SENT083_S01_R03_F_g02,SENT083_S01_R03_F_g02,vslgh,CỞI,cởi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R03_F_g02.npz,train
vslgh_SENT083_S01_R03_F_g03,SENT083_S01_R03_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT083_S01_R03_F_g03.npz,train
vslgh_SENT083_S02_R01_F_g00,SENT083_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R01_F_g00.npz,train
vslgh_SENT083_S02_R01_F_g01,SENT083_S02_R01_F_g01,vslgh,GIÀY,giày,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R01_F_g01.npz,train
vslgh_SENT083_S02_R01_F_g02,SENT083_S02_R01_F_g02,vslgh,CỞI,cởi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R01_F_g02.npz,train
vslgh_SENT083_S02_R01_F_g03,SENT083_S02_R01_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R01_F_g03.npz,train
vslgh_SENT083_S02_R02_F_g00,SENT083_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R02_F_g00.npz,train
vslgh_SENT083_S02_R02_F_g01,SENT083_S02_R02_F_g01,vslgh,GIÀY,giày,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R02_F_g01.npz,train
vslgh_SENT083_S02_R02_F_g02,SENT083_S02_R02_F_g02,vslgh,CỞI,cởi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R02_F_g02.npz,train
vslgh_SENT083_S02_R02_F_g03,SENT083_S02_R02_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R02_F_g03.npz,train
vslgh_SENT083_S02_R03_F_g00,SENT083_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R03_F_g00.npz,train
vslgh_SENT083_S02_R03_F_g01,SENT083_S02_R03_F_g01,vslgh,GIÀY,giày,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R03_F_g01.npz,train
vslgh_SENT083_S02_R03_F_g02,SENT083_S02_R03_F_g02,vslgh,CỞI,cởi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R03_F_g02.npz,train
vslgh_SENT083_S02_R03_F_g03,SENT083_S02_R03_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT083_S02_R03_F_g03.npz,train
vslgh_SENT083_S03_R01_F_g00,SENT083_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R01_F_g00.npz,train
vslgh_SENT083_S03_R01_F_g01,SENT083_S03_R01_F_g01,vslgh,GIÀY,giày,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R01_F_g01.npz,train
vslgh_SENT083_S03_R01_F_g02,SENT083_S03_R01_F_g02,vslgh,CỞI,cởi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R01_F_g02.npz,train
vslgh_SENT083_S03_R01_F_g03,SENT083_S03_R01_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R01_F_g03.npz,train
vslgh_SENT083_S03_R02_F_g00,SENT083_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R02_F_g00.npz,train
vslgh_SENT083_S03_R02_F_g01,SENT083_S03_R02_F_g01,vslgh,GIÀY,giày,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R02_F_g01.npz,train
vslgh_SENT083_S03_R02_F_g02,SENT083_S03_R02_F_g02,vslgh,CỞI,cởi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R02_F_g02.npz,train
vslgh_SENT083_S03_R02_F_g03,SENT083_S03_R02_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R02_F_g03.npz,train
vslgh_SENT083_S03_R03_F_g00,SENT083_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R03_F_g00.npz,train
vslgh_SENT083_S03_R03_F_g01,SENT083_S03_R03_F_g01,vslgh,GIÀY,giày,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R03_F_g01.npz,train
vslgh_SENT083_S03_R03_F_g02,SENT083_S03_R03_F_g02,vslgh,CỞI,cởi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R03_F_g02.npz,train
vslgh_SENT083_S03_R03_F_g03,SENT083_S03_R03_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT083_S03_R03_F_g03.npz,train
vslgh_SENT083_S04_R01_F_g00,SENT083_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R01_F_g00.npz,train
vslgh_SENT083_S04_R01_F_g01,SENT083_S04_R01_F_g01,vslgh,GIÀY,giày,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R01_F_g01.npz,train
vslgh_SENT083_S04_R01_F_g02,SENT083_S04_R01_F_g02,vslgh,CỞI,cởi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R01_F_g02.npz,train
vslgh_SENT083_S04_R01_F_g03,SENT083_S04_R01_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R01_F_g03.npz,train
vslgh_SENT083_S04_R02_F_g00,SENT083_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R02_F_g00.npz,train
vslgh_SENT083_S04_R02_F_g01,SENT083_S04_R02_F_g01,vslgh,GIÀY,giày,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R02_F_g01.npz,train
vslgh_SENT083_S04_R02_F_g02,SENT083_S04_R02_F_g02,vslgh,CỞI,cởi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R02_F_g02.npz,train
vslgh_SENT083_S04_R02_F_g03,SENT083_S04_R02_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R02_F_g03.npz,train
vslgh_SENT083_S04_R03_F_g00,SENT083_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R03_F_g00.npz,train
vslgh_SENT083_S04_R03_F_g01,SENT083_S04_R03_F_g01,vslgh,GIÀY,giày,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R03_F_g01.npz,train
vslgh_SENT083_S04_R03_F_g02,SENT083_S04_R03_F_g02,vslgh,CỞI,cởi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R03_F_g02.npz,train
vslgh_SENT083_S04_R03_F_g03,SENT083_S04_R03_F_g03,vslgh,PHẢI-KHÔNG,phải không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT083_S04_R03_F_g03.npz,train
vslgh_SENT084_S01_R01_F_g00,SENT084_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R01_F_g00.npz,train
vslgh_SENT084_S01_R01_F_g01,SENT084_S01_R01_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R01_F_g01.npz,train
vslgh_SENT084_S01_R01_F_g02,SENT084_S01_R01_F_g02,vslgh,SÂU,sâu,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R01_F_g02.npz,train
vslgh_SENT084_S01_R01_F_g03,SENT084_S01_R01_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R01_F_g03.npz,train
vslgh_SENT084_S01_R02_F_g00,SENT084_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R02_F_g00.npz,train
vslgh_SENT084_S01_R02_F_g01,SENT084_S01_R02_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R02_F_g01.npz,train
vslgh_SENT084_S01_R02_F_g02,SENT084_S01_R02_F_g02,vslgh,SÂU,sâu,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R02_F_g02.npz,train
vslgh_SENT084_S01_R02_F_g03,SENT084_S01_R02_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R02_F_g03.npz,train
vslgh_SENT084_S01_R03_F_g00,SENT084_S01_R03_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R03_F_g00.npz,train
vslgh_SENT084_S01_R03_F_g01,SENT084_S01_R03_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R03_F_g01.npz,train
vslgh_SENT084_S01_R03_F_g02,SENT084_S01_R03_F_g02,vslgh,SÂU,sâu,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R03_F_g02.npz,train
vslgh_SENT084_S01_R03_F_g03,SENT084_S01_R03_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT084_S01_R03_F_g03.npz,train
vslgh_SENT084_S02_R01_F_g00,SENT084_S02_R01_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R01_F_g00.npz,train
vslgh_SENT084_S02_R01_F_g01,SENT084_S02_R01_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R01_F_g01.npz,train
vslgh_SENT084_S02_R01_F_g02,SENT084_S02_R01_F_g02,vslgh,SÂU,sâu,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R01_F_g02.npz,train
vslgh_SENT084_S02_R01_F_g03,SENT084_S02_R01_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R01_F_g03.npz,train
vslgh_SENT084_S02_R02_F_g00,SENT084_S02_R02_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R02_F_g00.npz,train
vslgh_SENT084_S02_R02_F_g01,SENT084_S02_R02_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R02_F_g01.npz,train
vslgh_SENT084_S02_R02_F_g02,SENT084_S02_R02_F_g02,vslgh,SÂU,sâu,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R02_F_g02.npz,train
vslgh_SENT084_S02_R02_F_g03,SENT084_S02_R02_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R02_F_g03.npz,train
vslgh_SENT084_S02_R03_F_g00,SENT084_S02_R03_F_g00,vslgh,TÔI,tôi,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R03_F_g00.npz,train
vslgh_SENT084_S02_R03_F_g01,SENT084_S02_R03_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R03_F_g01.npz,train
vslgh_SENT084_S02_R03_F_g02,SENT084_S02_R03_F_g02,vslgh,SÂU,sâu,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R03_F_g02.npz,train
vslgh_SENT084_S02_R03_F_g03,SENT084_S02_R03_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S02,vslgh_S02,1080,1080,vslgh_segments/S02/SENT084_S02_R03_F_g03.npz,train
vslgh_SENT084_S03_R01_F_g00,SENT084_S03_R01_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R01_F_g00.npz,train
vslgh_SENT084_S03_R01_F_g01,SENT084_S03_R01_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R01_F_g01.npz,train
vslgh_SENT084_S03_R01_F_g02,SENT084_S03_R01_F_g02,vslgh,SÂU,sâu,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R01_F_g02.npz,train
vslgh_SENT084_S03_R01_F_g03,SENT084_S03_R01_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R01_F_g03.npz,train
vslgh_SENT084_S03_R02_F_g00,SENT084_S03_R02_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R02_F_g00.npz,train
vslgh_SENT084_S03_R02_F_g01,SENT084_S03_R02_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R02_F_g01.npz,train
vslgh_SENT084_S03_R02_F_g02,SENT084_S03_R02_F_g02,vslgh,SÂU,sâu,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R02_F_g02.npz,train
vslgh_SENT084_S03_R02_F_g03,SENT084_S03_R02_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R02_F_g03.npz,train
vslgh_SENT084_S03_R03_F_g00,SENT084_S03_R03_F_g00,vslgh,TÔI,tôi,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R03_F_g00.npz,train
vslgh_SENT084_S03_R03_F_g01,SENT084_S03_R03_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R03_F_g01.npz,train
vslgh_SENT084_S03_R03_F_g02,SENT084_S03_R03_F_g02,vslgh,SÂU,sâu,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R03_F_g02.npz,train
vslgh_SENT084_S03_R03_F_g03,SENT084_S03_R03_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S03,vslgh_S03,1080,1080,vslgh_segments/S03/SENT084_S03_R03_F_g03.npz,train
vslgh_SENT084_S04_R01_F_g00,SENT084_S04_R01_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R01_F_g00.npz,train
vslgh_SENT084_S04_R01_F_g01,SENT084_S04_R01_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R01_F_g01.npz,train
vslgh_SENT084_S04_R01_F_g02,SENT084_S04_R01_F_g02,vslgh,SÂU,sâu,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R01_F_g02.npz,train
vslgh_SENT084_S04_R01_F_g03,SENT084_S04_R01_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R01_F_g03.npz,train
vslgh_SENT084_S04_R02_F_g00,SENT084_S04_R02_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R02_F_g00.npz,train
vslgh_SENT084_S04_R02_F_g01,SENT084_S04_R02_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R02_F_g01.npz,train
vslgh_SENT084_S04_R02_F_g02,SENT084_S04_R02_F_g02,vslgh,SÂU,sâu,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R02_F_g02.npz,train
vslgh_SENT084_S04_R02_F_g03,SENT084_S04_R02_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R02_F_g03.npz,train
vslgh_SENT084_S04_R03_F_g00,SENT084_S04_R03_F_g00,vslgh,TÔI,tôi,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R03_F_g00.npz,train
vslgh_SENT084_S04_R03_F_g01,SENT084_S04_R03_F_g01,vslgh,HÍT-THỞ,hít thở,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R03_F_g01.npz,train
vslgh_SENT084_S04_R03_F_g02,SENT084_S04_R03_F_g02,vslgh,SÂU,sâu,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R03_F_g02.npz,train
vslgh_SENT084_S04_R03_F_g03,SENT084_S04_R03_F_g03,vslgh,CẦN-KHÔNG,cần không,Other,S04,vslgh_S04,1080,1080,vslgh_segments/S04/SENT084_S04_R03_F_g03.npz,train
vslgh_SENT085_S01_R01_F_g00,SENT085_S01_R01_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT085_S01_R01_F_g00.npz,train
vslgh_SENT085_S01_R01_F_g01,SENT085_S01_R01_F_g01,vslgh,NÍN-THỞ,nín thở,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT085_S01_R01_F_g01.npz,train
vslgh_SENT085_S01_R01_F_g02,SENT085_S01_R01_F_g02,vslgh,CẦN-KHÔNG,cần không,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT085_S01_R01_F_g02.npz,train
vslgh_SENT085_S01_R02_F_g00,SENT085_S01_R02_F_g00,vslgh,TÔI,tôi,Other,S01,vslgh_S01,1080,1080,vslgh_segments/S01/SENT085_S01_R02_F_g00.npz,train
