video_id,file_name,file_path,file_size_mb,gloss_raw,gloss_normalized,possible_region_or_dialect,possible_signer_id,num_frames,fps,width,height,fast_md5,status
890,W00288.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00288.mp4,0.663,bò,bò,Neutral / Unspecified,unknown,129,29.97,1280,720,bb598eb1de1020daa6c51423ea674a97,VALID
891,W00289.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00289.mp4,0.806,bò sát,bò sát,Neutral / Unspecified,unknown,161,29.97,1280,720,a00e0b48365e1687b3881d0d886a1fd8,VALID
892,W00292.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00292.mp4,1.686,bỏ hoang,bỏ hoang,Neutral / Unspecified,unknown,277,29.97,1280,720,7a1a50fa650def99fb05ee6f7e62b459,VALID
893,W00293.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00293.mp4,0.704,bỏ phiếu,bỏ phiếu,Neutral / Unspecified,unknown,150,29.97,1280,720,b4230860aa58ebd6906183766712eecf,VALID
894,W00294.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00294.mp4,0.664,bỏ qua,bỏ qua,Neutral / Unspecified,unknown,144,29.97,1280,720,b8a8d2f7d3a25479bf4d23f7b2671af1,VALID
895,W00295.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00295.mp4,1.135,bỏ rơi,bỏ rơi,Neutral / Unspecified,unknown,178,29.97,1280,720,a1cf77e8575f9bd63e4dfe88ff161dda,VALID
896,W00297.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00297.mp4,0.805,bó đũa,bó đũa,Neutral / Unspecified,unknown,154,29.97,1280,720,466629cd3dde4c9336e9e3c0af078176,VALID
897,W00298.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00298.mp4,0.742,bó hoa,bó hoa,Neutral / Unspecified,unknown,145,29.97,1280,720,a09607c779851c06036e2e05077e8fa8,VALID
898,W00299.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00299.mp4,0.775,bóc lột,bóc lột,Neutral / Unspecified,unknown,138,29.97,1280,720,e5ed2977e12214bba01cf4432af41acb,VALID
899,W00300.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00300.mp4,0.826,bóc vỏ,bóc vỏ,Neutral / Unspecified,unknown,143,29.97,1280,720,55483eb33e6afb288fece2b66718623f,VALID
900,W00301.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00301.mp4,0.879,bọc sách,bọc sách,Neutral / Unspecified,unknown,153,29.97,1280,720,9c1c9136389518ed62ef2b96b54f9b1d,VALID
901,W00302.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00302.mp4,0.851,bom đạn,bom đạn,Neutral / Unspecified,unknown,152,29.97,1280,720,9476d7808de79aa7977007c6a8885841,VALID
902,W00303.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00303.mp4,0.982,bom nguyên tử,bom nguyên tử,Neutral / Unspecified,unknown,158,29.97,1280,720,c91068b5bcae7ea15eee26bfbac0a420,VALID
903,W00304N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00304N.mp4,0.826,bón phân,bón phân,N (Miền Nam / South),unknown,144,29.97,1280,720,87f72008da4200724c04b302ab337630,VALID
904,W00304T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00304T.mp4,0.828,bón phân,bón phân,T (Miền Trung / Central),unknown,144,29.97,1280,720,55a477e834e50767f7b9cc2c10c5a106,VALID
905,W00305.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00305.mp4,0.688,bỏng,bỏng,Neutral / Unspecified,unknown,125,29.97,1280,720,766e64060854899cb831442216957b12,VALID
906,W00306.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00306.mp4,0.85,bỏng ngô,bỏng ngô,Neutral / Unspecified,unknown,150,29.97,1280,720,dee4ceec3f8cf7ffd22111baedc1d3dc,VALID
907,W00308.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00308.mp4,0.734,bóng bay,bóng bay,Neutral / Unspecified,unknown,159,29.97,1280,720,dc58b96e4eed59af56f64a33c8373b26,VALID
908,W00314.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00314.mp4,0.946,bọt xà phòng,bọt xà phòng,Neutral / Unspecified,unknown,152,29.97,1280,720,3459a821390f678a2e1722d13c04be68,VALID
909,W00315.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00315.mp4,0.877,bồ kết,bồ kết,Neutral / Unspecified,unknown,145,29.97,1280,720,c3b138a7c72ffb0938f8175a0565ae93,VALID
910,W00316.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00316.mp4,0.819,bổ ích,bổ ích,Neutral / Unspecified,unknown,156,29.97,1280,720,2a238c8dfa12d966cd740a7c1dccb918,VALID
911,W00317.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00317.mp4,0.515,bổ ngữ,bổ ngữ,Neutral / Unspecified,unknown,112,29.97,1280,720,ecd5d1e5c03feea306810049b4902d1c,VALID
912,W00318.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00318.mp4,0.704,bổ trợ,bổ trợ,Neutral / Unspecified,unknown,156,29.97,1280,720,ad95b5044a2cb5875cb167a4f15a324e,VALID
913,W00320.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00320.mp4,0.892,bố trí,bố trí,Neutral / Unspecified,unknown,153,29.97,1280,720,1518be92144b5b3abbbf90f73f21bcc1,VALID
914,W00321.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00321.mp4,0.473,bộ truyện,bộ truyện,Neutral / Unspecified,unknown,116,29.97,1280,720,d48a8f45605cf3484ba79f58937fdfb3,VALID
915,W00322.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00322.mp4,0.783,bốc vác,bốc vác,Neutral / Unspecified,unknown,125,29.97,1280,720,6391784940790e148957c008a617c15d,VALID
916,W00325.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00325.mp4,0.497,bố,bố,Neutral / Unspecified,unknown,97,23.98,1280,720,923580512d1c41631746673050dcf562,VALID
917,W00326B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00326B.mp4,0.442,bố dượng,bố dượng,B (Miền Bắc / North),unknown,112,29.97,1280,720,54b244013e3af4cf034187f24f6df907,VALID
918,W00326N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00326N.mp4,0.377,bố dượng,bố dượng,N (Miền Nam / South),unknown,71,29.97,1280,720,002caadf7174acbbcc101a9bf8b1b23d,VALID
919,W00326T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00326T.mp4,0.374,bố dượng,bố dượng,T (Miền Trung / Central),unknown,71,29.97,1280,720,311b61484dcc020a8ccf547f552ed34a,VALID
920,W00327.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00327.mp4,0.561,bố mẹ,bố mẹ,Neutral / Unspecified,unknown,118,23.98,1280,720,f46570f296b8281d019635b3156b3eb7,VALID
921,W00328B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00328B.mp4,0.673,bộ đội,bộ đội,B (Miền Bắc / North),unknown,145,29.97,1280,720,9d404d1982cc7cae8bca99d4fd030885,VALID
922,W00328N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00328N.mp4,0.678,bộ đội,bộ đội,N (Miền Nam / South),unknown,135,29.97,1280,720,e939486775da2867c2b115841f3256b4,VALID
923,W00328T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00328T.mp4,0.566,bộ đội,bộ đội,T (Miền Trung / Central),unknown,115,29.97,1280,720,60f8b106c7bc00d7c4e8d2a85e2cc2da,VALID
924,W00329.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00329.mp4,0.745,bộ sách,bộ sách,Neutral / Unspecified,unknown,125,23.98,1280,720,40e5bc76be1a888f319a737237f71d1e,VALID
925,W00330.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00330.mp4,0.681,bốc hơi,bốc hơi,Neutral / Unspecified,unknown,114,23.98,1280,720,c671db4e23e7cff9ee3e11b4ee7fc57c,VALID
926,W00331.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00331.mp4,0.716,bốc thăm,bốc thăm,Neutral / Unspecified,unknown,110,23.98,1280,720,91114f46ba7822ca377019e3cef19b97,VALID
927,W00332.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00332.mp4,0.841,bồi bàn,bồi bàn,Neutral / Unspecified,unknown,125,23.98,1280,720,3fc48a2ea34d4e7b4cee9abd00cfd7d0,VALID
928,W00333.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00333.mp4,0.732,bồi thường,bồi thường,Neutral / Unspecified,unknown,125,23.98,1280,720,a427f55b1ec9a2b11248c03297539aad,VALID
929,W00334.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00334.mp4,0.619,bồn hoa,bồn hoa,Neutral / Unspecified,unknown,141,29.97,1280,720,b4b47aa4fbe111874a3ab4687e35a41b,VALID
930,W00335.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00335.mp4,0.826,bồn rửa bát,bồn rửa bát,Neutral / Unspecified,unknown,130,23.98,1280,720,5409f0f84dad066ead2f46f6bbe11bf4,VALID
931,W00336B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00336B.mp4,0.648,bông hoa,bông hoa,B (Miền Bắc / North),unknown,152,29.97,1280,720,2acfe6325b7f2ea9f7d2de2e1a110bb8,VALID
932,W00336N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00336N.mp4,0.487,bông hoa,bông hoa,N (Miền Nam / South),unknown,114,29.97,1280,720,2a4ce930a6ea5a78c71553e83b3f3b01,VALID
933,W00336T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00336T.mp4,0.488,bông hoa,bông hoa,T (Miền Trung / Central),unknown,114,29.97,1280,720,b8e483c0455f3be50531f3ba6fea4cb7,VALID
934,W00337B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00337B.mp4,0.895,bốt cảnh sát,bốt cảnh sát,B (Miền Bắc / North),unknown,148,29.97,1280,720,3ad0b7e7fb4b322a331f526bf07e699e,VALID
935,W00337T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00337T.mp4,1.138,bốt cảnh sát,bốt cảnh sát,T (Miền Trung / Central),unknown,193,29.97,1280,720,7d826c19f062e5cb024a79cdd45d280e,VALID
936,W00338B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00338B.mp4,0.846,bốt điện,bốt điện,B (Miền Bắc / North),unknown,133,29.97,1280,720,c9a135dcf8f571e2d36c7abad355c340,VALID
937,W00338N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00338N.mp4,0.89,bốt điện,bốt điện,N (Miền Nam / South),unknown,159,29.97,1280,720,7ae7d9495a2180905c814085e5d80a05,VALID
938,W00338T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00338T.mp4,0.881,bốt điện,bốt điện,T (Miền Trung / Central),unknown,159,29.97,1280,720,adacb0bbb2ba8cd86e7bc28a76dd55d1,VALID
939,W00340.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00340.mp4,0.637,bột giặt,bột giặt,Neutral / Unspecified,unknown,132,29.97,1280,720,dcc3f597550a1eed1886bcb1c2bbea3b,VALID
940,W00341B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00341B.mp4,0.662,bột màu,bột màu,B (Miền Bắc / North),unknown,123,29.97,1280,720,f39c19ebf38e5d79bf5e86cd7c838263,VALID
941,W00341N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00341N.mp4,0.652,bột màu,bột màu,N (Miền Nam / South),unknown,130,29.97,1280,720,b9a32057ca603cf4a264ee32a1c6000a,VALID
942,W00341T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00341T.mp4,0.676,bột màu,bột màu,T (Miền Trung / Central),unknown,130,29.97,1280,720,9c68df90cc13781726849bc04f39ac44,VALID
943,W00344.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00344.mp4,0.845,bờ biển,bờ biển,Neutral / Unspecified,unknown,144,29.97,1280,720,5ff9408ebb46c1a7dde24f1a07a18510,VALID
944,W00345.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00345.mp4,0.671,bờ rào,bờ rào,Neutral / Unspecified,unknown,123,29.97,1280,720,052f1fe1452d4b2d2d5a0742b108e7f3,VALID
945,W00347.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00347.mp4,1.291,bơi,bơi,Neutral / Unspecified,unknown,197,23.98,1280,720,973f5a64ffd814429ac71886032cc047,VALID
946,W00348.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00348.mp4,1.533,bơi lội,bơi lội,Neutral / Unspecified,unknown,185,23.98,1280,720,8695bd3507d2ce82811a8479b44f4dbb,VALID
947,W00349.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00349.mp4,0.6,bơm (cái bơm),bơm (cái bơm),Neutral / Unspecified,unknown,128,29.97,1280,720,207bfa24e169dc08b3192cb00c35a170,VALID
948,W00350.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00350.mp4,0.554,bơm nước,bơm nước,Neutral / Unspecified,unknown,119,29.97,1280,720,a5f5adf6db1d176a1f408fccee5979e9,VALID
949,W00351.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00351.mp4,0.476,bơm xe,bơm xe,Neutral / Unspecified,unknown,114,29.97,1280,720,14b997325d4bd804359c151349c4e605,VALID
950,W00352.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00352.mp4,0.667,bờm tóc,bờm tóc,Neutral / Unspecified,unknown,71,23.98,1280,720,6cff3aa65676a7dd0e11dedbf5ad0119,VALID
951,W00353.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00353.mp4,0.665,bớt,bớt,Neutral / Unspecified,unknown,120,29.97,1280,720,3addfe1b83553b8b5fe93e002d15e133,VALID
952,W00354.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00354.mp4,0.45,bớt đi,bớt đi,Neutral / Unspecified,unknown,101,29.97,1280,720,017dc91e1383ca5fe7fb66249f3dfb3b,VALID
953,W00355N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00355N.mp4,0.553,Bra-xin (nước Bra-xin),bra-xin (nước bra-xin),N (Miền Nam / South),unknown,129,29.97,1280,720,fedaebda6794c7756b5f581131d94da9,VALID
954,W00356B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00356B.mp4,0.615,Bru-nây (nước Bru-nây),bru-nây (nước bru-nây),B (Miền Bắc / North),unknown,129,29.97,1280,720,e33f492c2754f1d01aa05b2234fb978b,VALID
955,W00356N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00356N.mp4,1.425,Bru-nây (nước Bru-nây),bru-nây (nước bru-nây),N (Miền Nam / South),unknown,205,23.98,1280,720,446c147b35be87b133b3365573c0812e,VALID
956,W00356T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00356T.mp4,1.414,Bru-nây (nước Bru-nây),bru-nây (nước bru-nây),T (Miền Trung / Central),unknown,205,23.98,1280,720,93bc45461310c151bcba24b618dab74d,VALID
957,W00357N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00357N.mp4,0.617,cỏ,cỏ,N (Miền Nam / South),unknown,85,23.98,1280,720,c4f04c18ff5efdf38c85294c35073999,VALID
958,W00358.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00358.mp4,0.948,bụi đời,bụi đời,Neutral / Unspecified,unknown,156,29.97,1280,720,5a3956d8703ad65282c6bf05eafff6d4,VALID
959,W00359B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00359B.mp4,0.52,bụi phấn,bụi phấn,B (Miền Bắc / North),unknown,119,29.97,1280,720,7ba3afa3e0b9dada52f7c5756cf79a05,VALID
960,W00359N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00359N.mp4,0.536,bụi phấn,bụi phấn,N (Miền Nam / South),unknown,121,29.97,1280,720,42ba866de1b853e17abc9a13154ddad7,VALID
961,W00359T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00359T.mp4,0.516,bụi phấn,bụi phấn,T (Miền Trung / Central),unknown,119,29.97,1280,720,646794c7d83e528f2261487007fe6455,VALID
962,W00360.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00360.mp4,0.667,Bun-ga-ri (nước Bun-ga-ri),bun-ga-ri (nước bun-ga-ri),Neutral / Unspecified,unknown,144,29.97,1280,720,3b40aecb864e26e9b3af416b5033aa4b,VALID
963,W00361.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00361.mp4,0.914,bùn,bùn,Neutral / Unspecified,unknown,160,29.97,1280,720,ac8c362b404f7a5fb0b8806a3cb6d197,VALID
964,W00362.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00362.mp4,0.585,bụng,bụng,Neutral / Unspecified,unknown,135,29.97,1280,720,8380c72d60056a89d7742533e744caa4,VALID
965,W00363.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00363.mp4,1.005,buộc dây,buộc dây,Neutral / Unspecified,unknown,162,29.97,1280,720,c96f11f2642994d8c32b056ad54c5af4,VALID
966,W00364.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00364.mp4,1.36,buộc tóc,buộc tóc,Neutral / Unspecified,unknown,222,29.97,1280,720,52dfce971bbad539c3684cd623b6bcd5,VALID
967,W00366.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00366.mp4,0.838,buổi chiều,buổi chiều,Neutral / Unspecified,unknown,139,29.97,1280,720,3b2687f831c313f20607f74d60280737,VALID
968,W00367B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00367B.mp4,0.602,buổi đêm,buổi đêm,B (Miền Bắc / North),unknown,116,29.97,1280,720,7728267238faf6f70e0576a8b3988bf5,VALID
969,W00367N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00367N.mp4,0.534,buổi đêm,buổi đêm,N (Miền Nam / South),unknown,86,29.97,1280,720,a895ae77c6e4c18daa600fcb4ae3540f,VALID
970,W00367T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00367T.mp4,0.534,buổi đêm,buổi đêm,T (Miền Trung / Central),unknown,86,29.97,1280,720,5160525cf13024860e96487626fab9c0,VALID
971,W00369B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00369B.mp4,0.591,buổi tối,buổi tối,B (Miền Bắc / North),unknown,121,29.97,1280,720,5cad5d55b5390ff1dc0737a1890b8428,VALID
972,W00369T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00369T.mp4,0.788,buổi tối,buổi tối,T (Miền Trung / Central),unknown,142,29.97,1280,720,cdb83d267c39e4b317cb613bf6d22f6a,VALID
973,W00370B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00370B.mp4,0.714,buổi trưa,buổi trưa,B (Miền Bắc / North),unknown,124,29.97,1280,720,318d448b2207fa952c98c593d134de27,VALID
974,W00370N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00370N.mp4,0.721,buổi trưa,buổi trưa,N (Miền Nam / South),unknown,151,29.97,1280,720,71b3594ed79f77d59d42bdb34601bfbc,VALID
975,W00370T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00370T.mp4,0.741,buổi trưa,buổi trưa,T (Miền Trung / Central),unknown,130,29.97,1280,720,389c00049d27149348634433befca6d5,VALID
976,W00371.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00371.mp4,0.768,buôn làng,buôn làng,Neutral / Unspecified,unknown,150,29.97,1280,720,e1135080f4515af9d890343bdd81e35f,VALID
977,W00372.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00372.mp4,1.161,buồn nôn,buồn nôn,Neutral / Unspecified,unknown,178,29.97,1280,720,dec54a9559c2876c45fea9a4bb575ccb,VALID
978,W00374B.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00374B.mp4,0.683,buông màn,buông màn,B (Miền Bắc / North),unknown,135,29.97,1280,720,a868456150ed8f705b76fe91f48bf80c,VALID
979,W00374N.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00374N.mp4,0.852,buông màn,buông màn,N (Miền Nam / South),unknown,132,29.97,1280,720,3fece4e7fca772c87c7dc7f8abc104ab,VALID
980,W00374T.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00374T.mp4,0.859,buông màn,buông màn,T (Miền Trung / Central),unknown,152,29.97,1280,720,61e07c76049f42c413e348d131a35431,VALID
981,W00377.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00377.mp4,0.898,buồng trứng,buồng trứng,Neutral / Unspecified,unknown,138,29.97,1280,720,6790273a780a9e97d48d288c1d2b7c15,VALID
982,W00378.mp4,C:\Users\Admin\Python Advanced\Deep Learning - CV\Project\data\Dataset\Videos\W00378.mp4,0.57,búp bê,búp bê,Neutral / Unspecified,unknown,98,29.97,1280,720,0e8d64ff68bba168e2f0fb0b6cd880db,VALID
